AvgSpotLen_l	BioSample_s	Experiment_s	Instrument_s	LoadDate_s	MBases_l	MBytes_l	Run_s	SRA_Sample_s	Sample_Name_s	age_s	c1_chip_id_s	cell_type_s	experiment_sample_name_s	tissue_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	ReleaseDate_s	SRA_Study_s	source_name_s
302	SAMN03486176	SRX996015	NextSeq 500	2015-04-23	1993	987	SRR1974697	SRS910487	GSM1658025	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486177	SRX996016	NextSeq 500	2015-04-23	1686	842	SRR1974698	SRS910485	GSM1658026	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486178	SRX996017	NextSeq 500	2015-04-23	1615	806	SRR1974699	SRS910484	GSM1658027	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486179	SRX996018	NextSeq 500	2015-04-23	1755	873	SRR1974700	SRS910486	GSM1658028	postnatal 50 years	nochipID2	hybrid	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486180	SRX996019	NextSeq 500	2015-04-15	1903	958	SRR1974701	SRS910483	GSM1658029	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486181	SRX996020	NextSeq 500	2015-04-15	1547	780	SRR1974702	SRS910482	GSM1658030	postnatal 50 years	nochipID2	hybrid	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486182	SRX996021	NextSeq 500	2015-04-23	1714	844	SRR1974703	SRS910481	GSM1658031	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486183	SRX996022	NextSeq 500	2015-04-23	2060	1018	SRR1974704	SRS910479	GSM1658032	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486184	SRX996023	NextSeq 500	2015-04-23	2232	1096	SRR1974705	SRS910480	GSM1658033	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486185	SRX996024	NextSeq 500	2015-04-23	2603	1268	SRR1974706	SRS910478	GSM1658034	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486186	SRX996025	NextSeq 500	2015-04-15	1421	709	SRR1974707	SRS910477	GSM1658035	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486187	SRX996026	NextSeq 500	2015-04-15	1952	976	SRR1974708	SRS910475	GSM1658036	postnatal 50 years	nochipID2	hybrid	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486188	SRX996027	NextSeq 500	2015-04-23	2593	1270	SRR1974709	SRS910474	GSM1658037	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486189	SRX996028	NextSeq 500	2015-04-23	1618	799	SRR1974710	SRS910476	GSM1658038	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486190	SRX996029	NextSeq 500	2015-04-23	1622	791	SRR1974711	SRS910472	GSM1658039	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486191	SRX996030	NextSeq 500	2015-04-23	1593	789	SRR1974712	SRS910473	GSM1658040	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486192	SRX996031	NextSeq 500	2015-04-23	1526	752	SRR1974713	SRS910470	GSM1658041	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486193	SRX996032	NextSeq 500	2015-04-15	1726	867	SRR1974714	SRS910471	GSM1658042	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486194	SRX996033	NextSeq 500	2015-04-15	2246	1121	SRR1974715	SRS910469	GSM1658043	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486195	SRX996034	NextSeq 500	2015-04-23	1747	862	SRR1974716	SRS910467	GSM1658044	postnatal 50 years	nochipID2	hybrid	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486196	SRX996035	NextSeq 500	2015-04-23	1752	862	SRR1974717	SRS910468	GSM1658045	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486197	SRX996036	NextSeq 500	2015-04-23	1297	675	SRR1974718	SRS910466	GSM1658046	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486198	SRX996037	NextSeq 500	2015-04-23	1664	826	SRR1974719	SRS910465	GSM1658047	postnatal 50 years	nochipID2	hybrid	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486199	SRX996038	NextSeq 500	2015-04-23	1257	629	SRR1974720	SRS910464	GSM1658048	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486200	SRX996039	NextSeq 500	2015-04-15	1467	736	SRR1974721	SRS910463	GSM1658049	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486201	SRX996040	NextSeq 500	2015-04-15	1950	974	SRR1974722	SRS910462	GSM1658050	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486202	SRX996041	NextSeq 500	2015-04-23	1923	954	SRR1974723	SRS910461	GSM1658051	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486203	SRX996042	NextSeq 500	2015-04-23	1936	957	SRR1974724	SRS910459	GSM1658052	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486204	SRX996043	NextSeq 500	2015-04-23	1654	822	SRR1974725	SRS910457	GSM1658053	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486205	SRX996044	NextSeq 500	2015-04-23	1321	657	SRR1974726	SRS910458	GSM1658054	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486146	SRX996045	NextSeq 500	2015-04-23	1512	747	SRR1974727	SRS910460	GSM1658055	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486147	SRX996046	NextSeq 500	2015-04-15	1942	964	SRR1974728	SRS910456	GSM1658056	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486148	SRX996047	NextSeq 500	2015-04-15	1943	974	SRR1974729	SRS910454	GSM1658057	postnatal 50 years	nochipID2	hybrid	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486149	SRX996048	NextSeq 500	2015-04-23	2145	1053	SRR1974730	SRS910455	GSM1658058	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486150	SRX996049	NextSeq 500	2015-04-23	2328	1146	SRR1974731	SRS910453	GSM1658059	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486151	SRX996050	NextSeq 500	2015-04-23	2267	1114	SRR1974732	SRS910452	GSM1658060	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486171	SRX996068	NextSeq 500	2015-04-15	1082	557	SRR1974750	SRS910433	GSM1658078	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486172	SRX996069	NextSeq 500	2015-04-23	2128	1052	SRR1974751	SRS910432	GSM1658079	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486173	SRX996070	NextSeq 500	2015-04-23	2191	1076	SRR1974752	SRS910434	GSM1658080	postnatal 50 years	nochipID2	neurons	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486166	SRX996071	NextSeq 500	2015-04-15	780	390	SRR1974753	SRS910431	GSM1658081	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
302	SAMN03486167	SRX996072	NextSeq 500	2015-04-15	2060	1028	SRR1974754	SRS910429	GSM1658082	postnatal 50 years	nochipID2	astrocytes	AB_S4	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486174	SRX996073	NextSeq 500	2015-04-23	257	121	SRR1974755	SRS910430	GSM1658083	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486175	SRX996074	NextSeq 500	2015-04-23	200	95	SRR1974756	SRS910428	GSM1658084	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486116	SRX996075	NextSeq 500	2015-04-15	204	99	SRR1974757	SRS910427	GSM1658085	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486117	SRX996076	NextSeq 500	2015-04-23	184	87	SRR1974758	SRS910426	GSM1658086	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486118	SRX996077	NextSeq 500	2015-04-15	222	110	SRR1974759	SRS910425	GSM1658087	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486119	SRX996078	NextSeq 500	2015-04-23	286	135	SRR1974760	SRS910424	GSM1658088	postnatal 63 years	nochipID3	oligodendrocytes	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486120	SRX996079	NextSeq 500	2015-04-23	222	105	SRR1974761	SRS910423	GSM1658089	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486121	SRX996080	NextSeq 500	2015-04-15	226	109	SRR1974762	SRS910422	GSM1658090	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486122	SRX996081	NextSeq 500	2015-04-15	253	123	SRR1974763	SRS910421	GSM1658091	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486123	SRX996082	NextSeq 500	2015-04-23	296	139	SRR1974764	SRS910420	GSM1658092	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486124	SRX996083	NextSeq 500	2015-04-23	246	117	SRR1974765	SRS910419	GSM1658093	postnatal 63 years	nochipID3	oligodendrocytes	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486125	SRX996084	NextSeq 500	2015-04-23	286	134	SRR1974766	SRS910418	GSM1658094	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486126	SRX996085	NextSeq 500	2015-04-15	251	122	SRR1974767	SRS910417	GSM1658095	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486127	SRX996086	NextSeq 500	2015-04-23	222	104	SRR1974768	SRS910416	GSM1658096	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486128	SRX996087	NextSeq 500	2015-04-23	305	143	SRR1974769	SRS910415	GSM1658097	postnatal 63 years	nochipID3	oligodendrocytes	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486129	SRX996088	NextSeq 500	2015-04-15	213	103	SRR1974770	SRS910414	GSM1658098	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486130	SRX996089	NextSeq 500	2015-04-15	168	84	SRR1974771	SRS910413	GSM1658099	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486131	SRX996090	NextSeq 500	2015-04-23	241	112	SRR1974772	SRS910412	GSM1658100	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486132	SRX996091	NextSeq 500	2015-04-23	234	109	SRR1974773	SRS910410	GSM1658101	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486133	SRX996092	NextSeq 500	2015-04-15	249	121	SRR1974774	SRS910409	GSM1658102	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486134	SRX996093	NextSeq 500	2015-04-15	251	122	SRR1974775	SRS910411	GSM1658103	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486135	SRX996094	NextSeq 500	2015-04-15	245	119	SRR1974776	SRS910407	GSM1658104	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486136	SRX996095	NextSeq 500	2015-04-15	272	132	SRR1974777	SRS910406	GSM1658105	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486137	SRX996096	NextSeq 500	2015-04-23	295	137	SRR1974778	SRS910408	GSM1658106	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486138	SRX996097	NextSeq 500	2015-04-15	219	106	SRR1974779	SRS910405	GSM1658107	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486139	SRX996098	NextSeq 500	2015-04-23	227	107	SRR1974780	SRS910404	GSM1658108	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486140	SRX996099	NextSeq 500	2015-04-23	184	87	SRR1974781	SRS910403	GSM1658109	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486141	SRX996100	NextSeq 500	2015-04-15	261	125	SRR1974782	SRS910402	GSM1658110	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486142	SRX996101	NextSeq 500	2015-04-23	274	128	SRR1974783	SRS910400	GSM1658111	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486143	SRX996102	NextSeq 500	2015-04-15	203	97	SRR1974784	SRS910399	GSM1658112	postnatal 63 years	nochipID3	endothelial	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486144	SRX996103	NextSeq 500	2015-04-15	312	151	SRR1974785	SRS910401	GSM1658113	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486145	SRX996104	NextSeq 500	2015-04-23	305	142	SRR1974786	SRS910397	GSM1658114	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486086	SRX996105	NextSeq 500	2015-04-15	251	120	SRR1974787	SRS910398	GSM1658115	postnatal 63 years	nochipID3	neurons	AB_S5	cortex	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486087	SRX996106	NextSeq 500	2015-04-15	243	118	SRR1974788	SRS910396	GSM1658116	postnatal 63 years	nochipID5	microglia	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486088	SRX996107	NextSeq 500	2015-04-15	220	106	SRR1974789	SRS910395	GSM1658117	postnatal 63 years	nochipID5	endothelial	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486089	SRX996108	NextSeq 500	2015-04-23	235	110	SRR1974790	SRS910394	GSM1658118	postnatal 63 years	nochipID5	oligodendrocytes	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486090	SRX996109	NextSeq 500	2015-04-15	281	134	SRR1974791	SRS910393	GSM1658119	postnatal 63 years	nochipID5	oligodendrocytes	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486091	SRX996110	NextSeq 500	2015-04-23	288	136	SRR1974792	SRS910392	GSM1658120	postnatal 63 years	nochipID5	oligodendrocytes	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486092	SRX996111	NextSeq 500	2015-04-23	142	66	SRR1974793	SRS910390	GSM1658121	postnatal 63 years	nochipID5	neurons	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486093	SRX996112	NextSeq 500	2015-04-15	180	86	SRR1974794	SRS910391	GSM1658122	postnatal 63 years	nochipID5	endothelial	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
150	SAMN03486094	SRX996113	NextSeq 500	2015-04-15	133	64	SRR1974795	SRS910389	GSM1658123	postnatal 63 years	nochipID5	oligodendrocytes	AB_S5	hippocampus	RNA-Seq	PRJNA281204	GEO	public	0	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2015-05-20	SRP057196	Brain
