AvgSpotLen_l	BioSample_s	Experiment_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	cd10_s	cd135_s	cd34_s	cd38_s	cd45ra_s	cd49f_s	cd7_s	cd90_s	facs_time_s	fsc_a_s	fsc_h_s	fsc_w_s	lin_s	source_name_s	ssc_a_s	ssc_h_s	ssc_w_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s
249	SAMN05608157	SRX2040287	2016-08-23	265	94	2017-01-19	SRR4050706	SRS1633718	GSM2289051	83	1560	1940	313	154	269		2294	15680	117368	117263		529	Lin-CD34+CD38- bone marrow	43565	44015		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608156	SRX2040288	2016-08-23	303	109	2017-01-19	SRR4050707	SRS1633719	GSM2289052	125	413	1755	395	270	125		1143	18472	110169	109747		-1	Lin-CD34+CD38- bone marrow	36731	36295		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608155	SRX2040289	2016-08-23	410	147	2017-01-19	SRR4050708	SRS1633720	GSM2289053	223	750	1449	502	378	611		501	18682	135428	133880		115	Lin-CD34+CD38- bone marrow	50108	50472		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608154	SRX2040290	2016-08-23	251	90	2017-01-19	SRR4050709	SRS1633721	GSM2289054	84	416	1503	176	306	125		1272	18893	121413	122934		78	Lin-CD34+CD38- bone marrow	60234	60278		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608153	SRX2040291	2016-08-23	307	110	2017-01-19	SRR4050710	SRS1633723	GSM2289055	79	354	2627	271	90	437		1227	19084	113407	112696		481	Lin-CD34+CD38- bone marrow	57425	56856		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608152	SRX2040292	2016-08-23	420	151	2017-01-19	SRR4050711	SRS1633722	GSM2289056	91	865	2981	504	55	-21		246	19330	92819	91204		-82	Lin-CD34+CD38- bone marrow	33172	32052		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608151	SRX2040293	2016-08-23	201	73	2017-01-19	SRR4050712	SRS1633724	GSM2289057	140	-58	2444	136	127	477		1008	19567	115879	113305		272	Lin-CD34+CD38- bone marrow	53588	51901		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608150	SRX2040294	2016-08-23	341	122	2017-01-19	SRR4050713	SRS1633725	GSM2289058	147	1479	3747	441	260	633		1143	19809	115567	115429		436	Lin-CD34+CD38- bone marrow	43742	43445		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608149	SRX2040295	2016-08-23	463	167	2017-01-19	SRR4050714	SRS1633726	GSM2289059	67	788	1939	234	223	257		1155	20050	114660	113674		273	Lin-CD34+CD38- bone marrow	49310	49758		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608148	SRX2040296	2016-08-23	193	71	2017-01-19	SRR4050715	SRS1633727	GSM2289060	68	1265	1844	416	569	515		1808	20306	106421	109341		172	Lin-CD34+CD38- bone marrow	44791	45309		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608147	SRX2040297	2016-08-23	334	120	2017-01-19	SRR4050716	SRS1633728	GSM2289061	126	82	2196	178	276	472		168	20545	105116	103321		249	Lin-CD34+CD38- bone marrow	42612	41401		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608146	SRX2040298	2016-08-23	252	90	2017-01-19	SRR4050717	SRS1633729	GSM2289062	113	250	1526	407	388	520		340	20745	108630	109742		-29	Lin-CD34+CD38- bone marrow	53068	54442		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608302	SRX2040299	2016-08-23	272	97	2017-01-19	SRR4050718	SRS1633730	GSM2289063	24	474	2989	557	241	356		841	20982	105104	106093		644	Lin-CD34+CD38- bone marrow	52519	52905		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608300	SRX2040300	2016-08-23	472	166	2017-01-19	SRR4050719	SRS1633731	GSM2289064	29	1754	3368	536	2059	3		625	23725	118803	118074		224	Lin-CD34+CD38- bone marrow	55598	54846		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608299	SRX2040301	2016-08-23	272	96	2017-01-19	SRR4050720	SRS1633732	GSM2289065	124	2459	2972	565	4885	1289		571	23522	156135	147961		130	Lin-CD34+CD38- bone marrow	53883	52681		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608298	SRX2040302	2016-08-23	47	17	2017-01-19	SRR4050721	SRS1633733	GSM2289066	470	1177	2493	232	5131	592		-102	23294	108477	110317		130	Lin-CD34+CD38- bone marrow	72195	72029		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608297	SRX2040303	2016-08-23	357	128	2017-01-19	SRR4050722	SRS1633734	GSM2289067	88	546	1722	306	385	205		701	23088	113777	114822		207	Lin-CD34+CD38- bone marrow	49067	49062		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608296	SRX2040304	2016-08-23	339	120	2017-01-19	SRR4050723	SRS1633735	GSM2289068	59	975	2208	314	310	361		1132	22858	122672	121598		-229	Lin-CD34+CD38- bone marrow	47078	47418		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608301	SRX2040305	2016-08-23	541	193	2017-01-19	SRR4050724	SRS1633736	GSM2289069	15	851	1404	117	138	512		767	22590	127172	124580		422	Lin-CD34+CD38- bone marrow	45133	45380		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608295	SRX2040306	2016-08-23	275	97	2017-01-19	SRR4050725	SRS1633737	GSM2289070	132	192	1927	288	351	214		634	22339	110891	108087		124	Lin-CD34+CD38- bone marrow	43843	42371		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608294	SRX2040307	2016-08-23	534	189	2017-01-19	SRR4050726	SRS1633738	GSM2289071	161	988	3778	74	106	292		4251	22141	135074	129630		-271	Lin-CD34+CD38- bone marrow	59745	57246		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608293	SRX2040308	2016-08-23	192	69	2017-01-19	SRR4050727	SRS1633739	GSM2289072	108	1674	1535	617	145	483		209	21925	117213	119685		284	Lin-CD34+CD38- bone marrow	54321	54337		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608292	SRX2040309	2016-08-23	375	132	2017-01-19	SRR4050728	SRS1633741	GSM2289073	58	319	1363	480	175	185		131	21685	113034	112105		279	Lin-CD34+CD38- bone marrow	49486	49321		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608676	SRX2040310	2016-08-23	650	229	2017-01-19	SRR4050729	SRS1633740	GSM2289074	57	435	2257	600	203	284		930	21448	98432	96276		435	Lin-CD34+CD38- bone marrow	64728	63940		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
242	SAMN05608673	SRX2040311	2016-08-23	0	0	2017-01-19	SRR4050730	SRS1633742	GSM2289075	-8	702	4795	247	274	-103		2419	21230	108782	106885		191	Lin-CD34+CD38- bone marrow	37930	37121		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608671	SRX2040312	2016-08-23	421	148	2017-01-19	SRR4050731	SRS1633743	GSM2289076	81	730	1483	590	-9	450		681	23921	105630	108292		-46	Lin-CD34+CD38- bone marrow	42501	43232		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608669	SRX2040313	2016-08-23	287	102	2017-01-19	SRR4050732	SRS1633744	GSM2289077	279	2330	2651	228	5180	456		141	24211	102593	104862		-153	Lin-CD34+CD38- bone marrow	52018	52458		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608666	SRX2040314	2016-08-23	280	99	2017-01-19	SRR4050733	SRS1633745	GSM2289078	95	998	2823	-82	231	263		-102	24450	128860	125756		933	Lin-CD34+CD38- bone marrow	59836	58748		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608662	SRX2040315	2016-08-23	447	159	2017-01-19	SRR4050734	SRS1633746	GSM2289079	98	1086	2961	59	41	683		3846	24729	115033	115604		822	Lin-CD34+CD38- bone marrow	48678	48692		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608659	SRX2040316	2016-08-23	224	80	2017-01-19	SRR4050735	SRS1633747	GSM2289080	87	1035	2811	139	202	100		-83	24959	106132	106127		521	Lin-CD34+CD38- bone marrow	50418	49643		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608655	SRX2040317	2016-08-23	197	71	2017-01-19	SRR4050736	SRS1633748	GSM2289081	142	694	1501	196	238	270		311	25216	108100	109759		245	Lin-CD34+CD38- bone marrow	34383	34075		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608654	SRX2040318	2016-08-23	299	105	2017-01-19	SRR4050737	SRS1633749	GSM2289082	105	1120	2501	33	739	248		3375	25443	113020	114616		263	Lin-CD34+CD38- bone marrow	65059	63932		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608652	SRX2040319	2016-08-23	209	74	2017-01-19	SRR4050738	SRS1633751	GSM2289083	147	1477	3895	75	428	128		1251	25667	107176	104057		1179	Lin-CD34+CD38- bone marrow	59838	58601		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608647	SRX2040320	2016-08-23	92	33	2017-01-19	SRR4050739	SRS1633750	GSM2289084	167	507	3080	37	204	369		194	25895	117693	113811		716	Lin-CD34+CD38- bone marrow	55569	53863		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608644	SRX2040321	2016-08-23	352	125	2017-01-19	SRR4050740	SRS1633752	GSM2289085	637	1977	3115	382	4257	455		891	26085	110192	108914		-20	Lin-CD34+CD38- bone marrow	53193	51746		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608641	SRX2040322	2016-08-23	416	146	2017-01-19	SRR4050741	SRS1633753	GSM2289086	120	996	2254	622	248	77		286	26313	107322	105900		171	Lin-CD34+CD38- bone marrow	42089	40668		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608638	SRX2040323	2016-08-23	346	122	2017-01-19	SRR4050742	SRS1633754	GSM2289087	62	280	1736	471	618	229		-131	26556	113326	111060		705	Lin-CD34+CD38- bone marrow	57043	55668		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608634	SRX2040324	2016-08-23	222	79	2017-01-19	SRR4050743	SRS1633755	GSM2289088	115	812	1832	251	335	695		2224	29176	133812	131408		-298	Lin-CD34+CD38- bone marrow	47532	46800		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608632	SRX2040325	2016-08-23	261	94	2017-01-19	SRR4050744	SRS1633756	GSM2289089	155	1271	2829	-81	402	643		713	28971	112133	112154		1121	Lin-CD34+CD38- bone marrow	52389	53578		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608631	SRX2040326	2016-08-23	105	37	2017-01-19	SRR4050745	SRS1633757	GSM2289090	156	843	3329	7	62	328		1923	28705	113084	111196		617	Lin-CD34+CD38- bone marrow	50511	49608		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608628	SRX2040327	2016-08-23	302	107	2017-01-19	SRR4050746	SRS1633758	GSM2289091	219	1259	3117	321	1953	123		90	28500	106866	107539		-70	Lin-CD34+CD38- bone marrow	52898	53043		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608625	SRX2040328	2016-08-23	418	149	2017-01-19	SRR4050747	SRS1633759	GSM2289092	109	685	2394	-86	399	341		3530	28308	132728	128362		552	Lin-CD34+CD38- bone marrow	77499	75402		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
249	SAMN05608621	SRX2040329	2016-08-23	284	102	2017-01-19	SRR4050748	SRS1633760	GSM2289093	105	238	1341	439	57	292		357	28079	102162	105871		201	Lin-CD34+CD38- bone marrow	41059	42347		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608618	SRX2040330	2016-08-23	348	123	2017-01-19	SRR4050749	SRS1633763	GSM2289094	151	1025	1638	260	311	432		1805	27840	128347	126028		-271	Lin-CD34+CD38- bone marrow	77642	75320		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608616	SRX2040331	2016-08-23	449	159	2017-01-19	SRR4050750	SRS1633761	GSM2289095	346	1479	2628	253	4956	404		314	27620	115566	112569		804	Lin-CD34+CD38- bone marrow	57929	55501		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608613	SRX2040332	2016-08-23	134	48	2017-01-19	SRR4050751	SRS1633762	GSM2289096	47	1097	2283	620	2395	201		96	27421	125587	123902		-232	Lin-CD34+CD38- bone marrow	57977	57102		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608610	SRX2040333	2016-08-23	401	142	2017-01-19	SRR4050752	SRS1633764	GSM2289097	-12	295	1102	154	239	330		263	27180	96176	95747		772	Lin-CD34+CD38- bone marrow	42685	42455		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608261	SRX2040334	2016-08-23	429	152	2017-01-19	SRR4050753	SRS1633765	GSM2289098	74	2040	2327	591	4433	1315		-30	26980	108066	109065		-135	Lin-CD34+CD38- bone marrow	52935	52445		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608607	SRX2040335	2016-08-23	213	75	2017-01-19	SRR4050754	SRS1633766	GSM2289099	162	453	1591	426	68	154		76	26780	117947	118941		354	Lin-CD34+CD38- bone marrow	63443	62653		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608604	SRX2040336	2016-08-23	265	94	2017-01-19	SRR4050755	SRS1633768	GSM2289100	149	1801	3697	354	160	325		7610	7470	115747	114139		329	Lin-CD34+CD38- bone marrow	62723	61807		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608598	SRX2040337	2016-08-23	261	92	2017-01-19	SRR4050756	SRS1633767	GSM2289101	34445	-1238	1134	-310	452	-2145		182936	7749	129182	128773		-7650	Lin-CD34+CD38- bone marrow	106996	101473		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608595	SRX2040338	2016-08-23	361	128	2017-01-19	SRR4050757	SRS1633769	GSM2289102	69	846	2929	307	71	139		2659	8016	111253	113578		40	Lin-CD34+CD38- bone marrow	48443	48714		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608591	SRX2040339	2016-08-23	341	120	2017-01-19	SRR4050758	SRS1633770	GSM2289103	60	399	1869	552	454	190		394	8242	103612	105308		47	Lin-CD34+CD38- bone marrow	51951	52232		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608590	SRX2040340	2016-08-23	432	153	2017-01-19	SRR4050759	SRS1633771	GSM2289104	195	461	1513	549	37	192		2129	8452	118333	115335		-175	Lin-CD34+CD38- bone marrow	82084	80695		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608260	SRX2040341	2016-08-23	278	98	2017-01-19	SRR4050760	SRS1633772	GSM2289105	112	793	2482	82	224	355		540	8706	155434	150533		1248	Lin-CD34+CD38- bone marrow	60546	57989		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608259	SRX2040342	2016-08-23	249	88	2017-01-19	SRR4050761	SRS1633777	GSM2289106	101	579	2695	273	-31	235		3631	8929	121356	118785		485	Lin-CD34+CD38- bone marrow	48583	47345		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608258	SRX2040343	2016-08-23	204	73	2017-01-19	SRR4050762	SRS1633773	GSM2289107	81	1208	1919	213	94	441		1112	9186	110705	110761		-36	Lin-CD34+CD38- bone marrow	54716	54889		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608257	SRX2040344	2016-08-23	411	145	2017-01-19	SRR4050763	SRS1633774	GSM2289108	146	1295	2481	360	251	156		1118	9449	119341	114104		480	Lin-CD34+CD38- bone marrow	51418	49532		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608256	SRX2040345	2016-08-23	317	111	2017-01-19	SRR4050764	SRS1633775	GSM2289109	48	1003	3098	503	84	206		403	9657	123186	120360		96	Lin-CD34+CD38- bone marrow	50484	48988		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
246	SAMN05608255	SRX2040346	2016-08-23	215	76	2017-01-19	SRR4050765	SRS1633776	GSM2289110	87	1115	3214	617	3622	214		191	9885	121992	120481		232	Lin-CD34+CD38- bone marrow	47587	47573		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608254	SRX2040347	2016-08-23	307	108	2017-01-19	SRR4050766	SRS1633778	GSM2289111	107	3738	2341	386	27063	2822		263964	10128	93914	97309		-6760	Lin-CD34+CD38- bone marrow	45941	46557		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608253	SRX2040348	2016-08-23	361	126	2017-01-19	SRR4050767	SRS1633780	GSM2289112	-21	3873	2683	-464	38976	25068		181278	12896	115323	117173		-3660	Lin-CD34+CD38- bone marrow	40235	39605		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608252	SRX2040349	2016-08-23	232	82	2017-01-19	SRR4050768	SRS1633781	GSM2289113	167	814	1444	173	251	266		2992	12657	116734	117328		400	Lin-CD34+CD38- bone marrow	52227	51956		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608251	SRX2040350	2016-08-23	357	126	2017-01-19	SRR4050769	SRS1633779	GSM2289114	70	984	3664	128	4574	640		-99	12414	133841	127020		310	Lin-CD34+CD38- bone marrow	74399	71960		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608250	SRX2040351	2016-08-23	388	137	2017-01-19	SRR4050770	SRS1633782	GSM2289115	43	864	2304	308	170	173		790	12182	116923	114865		-128	Lin-CD34+CD38- bone marrow	46256	44981		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608249	SRX2040352	2016-08-23	276	97	2017-01-19	SRR4050771	SRS1633783	GSM2289116	85	1707	2177	343	118	87		1423	11952	135431	130356		557	Lin-CD34+CD38- bone marrow	44162	42896		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
247	SAMN05608248	SRX2040353	2016-08-23	342	120	2017-01-19	SRR4050772	SRS1633784	GSM2289117	113	656	2152	209	94	452		1590	11730	114977	114761		658	Lin-CD34+CD38- bone marrow	45615	45833		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608247	SRX2040354	2016-08-23	495	176	2017-01-19	SRR4050773	SRS1633785	GSM2289118	162	2743	2834	491	1300	562		1254	11490	135540	132565		436	Lin-CD34+CD38- bone marrow	69411	69025		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608246	SRX2040355	2016-08-23	293	104	2017-01-19	SRR4050774	SRS1633786	GSM2289119	72	125	2986	156	179	332		6435	11250	111460	111260		717	Lin-CD34+CD38- bone marrow	41292	41244		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608245	SRX2040356	2016-08-23	301	106	2017-01-19	SRR4050775	SRS1633787	GSM2289120	128	3600	2240	184	231	237		6085	11032	115440	115228		283	Lin-CD34+CD38- bone marrow	67490	66408		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
248	SAMN05608244	SRX2040357	2016-08-23	400	141	2017-01-19	SRR4050776	SRS1633788	GSM2289121	70	378	3380	225	276	244		372	10783	117842	115321		-5	Lin-CD34+CD38- bone marrow	53169	50633		RNA-Seq	PRJNA304408	GEO	public	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	SRP066781
