#Experiment_s	Run_s
SRX2044589	SRR4055063
SRX2047432	SRR4058065
SRX2047433	SRR4058066
SRX2047434	SRR4058067
SRX2047435	SRR4058068
SRX2047436	SRR4058069
SRX2047437	SRR4058070
SRX2047438	SRR4058071
SRX2047439	SRR4058072
SRX2047440	SRR4058073
SRX2047441	SRR4058074
SRX2047442	SRR4058075
SRX2047443	SRR4058076
SRX2047444	SRR4058077
SRX2047445	SRR4058078
SRX2047446	SRR4058079
SRX2047447	SRR4058080
SRX2047448	SRR4058081
SRX2047449	SRR4058082
SRX2047450	SRR4058083
SRX2047451	SRR4058084
SRX2047452	SRR4058085
SRX2047453	SRR4058086
SRX2047454	SRR4058087
SRX2047455	SRR4058088
SRX2047456	SRR4058089
SRX2047457	SRR4058090
SRX2047458	SRR4058091
SRX2047459	SRR4058092
SRX2047460	SRR4058093
SRX2047461	SRR4058094
SRX2047462	SRR4058095
SRX2047463	SRR4058096
SRX2047464	SRR4058097
SRX2047465	SRR4058098
SRX2047466	SRR4058099
SRX2047467	SRR4058100
SRX2047468	SRR4058101
SRX2047469	SRR4058102
SRX2047470	SRR4058103
SRX2047471	SRR4058104
SRX2047472	SRR4058105
SRX2047473	SRR4058106
SRX2047474	SRR4058107
SRX2047475	SRR4058108
SRX2047476	SRR4058109
SRX2047477	SRR4058110
SRX2047478	SRR4058111
SRX2047479	SRR4058112
SRX2047480	SRR4058113
SRX2047481	SRR4058114
SRX2047482	SRR4058115
SRX2047483	SRR4058116
SRX2047484	SRR4058117
SRX2047485	SRR4058118
SRX2047486	SRR4058119
SRX2047487	SRR4058120
SRX2047488	SRR4058121
SRX2047489	SRR4058122
SRX2047490	SRR4058123
SRX2047491	SRR4058124
SRX2047492	SRR4058125
SRX2047493	SRR4058126
SRX2047494	SRR4058127
SRX2047495	SRR4058128
SRX2047496	SRR4058129
SRX2047497	SRR4058130
SRX2047498	SRR4058131
SRX2047499	SRR4058132
SRX2047500	SRR4058133
SRX2047501	SRR4058134
SRX2047502	SRR4058135
SRX2047503	SRR4058136
SRX2047504	SRR4058137
SRX2047505	SRR4058138
SRX2047506	SRR4058139
SRX2047507	SRR4058140
SRX2047508	SRR4058141
SRX2047509	SRR4058142
SRX2047510	SRR4058143
SRX2047511	SRR4058144
SRX2047512	SRR4058145
SRX2047513	SRR4058146
SRX2047514	SRR4058147
SRX2047515	SRR4058148
SRX2047516	SRR4058149
SRX2047517	SRR4058150
SRX2047518	SRR4058151
SRX2047519	SRR4058152
SRX2047520	SRR4058153
SRX2047521	SRR4058154
SRX2047522	SRR4058155
SRX2047523	SRR4058156
SRX2047524	SRR4058157
SRX2047525	SRR4058158
SRX2047526	SRR4058159
SRX2047527	SRR4058160
SRX2047528	SRR4058161
SRX2047529	SRR4058162
SRX2047530	SRR4058163
SRX2047531	SRR4058164
SRX2047532	SRR4058165
SRX2047533	SRR4058166
SRX2047534	SRR4058167
SRX2047535	SRR4058168
SRX2047536	SRR4058169
SRX2047537	SRR4058170
SRX2047538	SRR4058171
SRX2047539	SRR4058172
SRX2047540	SRR4058173
SRX2047541	SRR4058174
SRX2047542	SRR4058175
SRX2047543	SRR4058176
SRX2047544	SRR4058177
SRX2047545	SRR4058178
SRX2047546	SRR4058179
SRX2047547	SRR4058180
SRX2047548	SRR4058181
SRX2047549	SRR4058182
SRX2047550	SRR4058183
SRX2047551	SRR4058184
SRX2047552	SRR4058185
SRX2047553	SRR4058186
SRX2047554	SRR4058187
SRX2047555	SRR4058188
SRX2047556	SRR4058189
SRX2047557	SRR4058190
SRX2047558	SRR4058191
SRX2047559	SRR4058192
SRX2047560	SRR4058193
SRX2047561	SRR4058194
SRX2047562	SRR4058195
SRX2047563	SRR4058196
SRX2047564	SRR4058197
SRX2047565	SRR4058198
SRX2047566	SRR4058199
SRX2047567	SRR4058200
SRX2047568	SRR4058201
SRX2047569	SRR4058202
SRX2047570	SRR4058203
SRX2047571	SRR4058204
SRX2047572	SRR4058205
SRX2047573	SRR4058206
SRX2047574	SRR4058207
SRX2047575	SRR4058208
SRX2047576	SRR4058209
SRX2047577	SRR4058210
SRX2047578	SRR4058211
SRX2047579	SRR4058212
SRX2047580	SRR4058213
SRX2047581	SRR4058214
SRX2047582	SRR4058215
SRX2047583	SRR4058216
SRX2047584	SRR4058217
SRX2047585	SRR4058218
SRX2047586	SRR4058219
SRX2047587	SRR4058220
SRX2047588	SRR4058221
SRX2047589	SRR4058222
SRX2047590	SRR4058223
SRX2047591	SRR4058224
SRX2047592	SRR4058225
SRX2047593	SRR4058226
SRX2047594	SRR4058227
SRX2047595	SRR4058228
SRX2047596	SRR4058229
SRX2047597	SRR4058230
SRX2047598	SRR4058231
SRX2047599	SRR4058232
SRX2047600	SRR4058233
SRX2047601	SRR4058234
SRX2047602	SRR4058235
SRX2047603	SRR4058236
SRX2047604	SRR4058237
SRX2047605	SRR4058238
SRX2047606	SRR4058239
SRX2047607	SRR4058240
SRX2047608	SRR4058241
SRX2047609	SRR4058242
SRX2047610	SRR4058243
SRX2047611	SRR4058244
SRX2047612	SRR4058245
SRX2047613	SRR4058246
SRX2047614	SRR4058247
SRX2047615	SRR4058248
SRX2047616	SRR4058249
SRX2047617	SRR4058250
SRX2047618	SRR4058251
SRX2047619	SRR4058252
SRX2047620	SRR4058253
SRX2047621	SRR4058254
SRX2047622	SRR4058255
SRX2047623	SRR4058256
SRX2047624	SRR4058257
SRX2047625	SRR4058258
SRX2047626	SRR4058259
SRX2047627	SRR4058260
SRX2047628	SRR4058261
SRX2047629	SRR4058262
SRX2047630	SRR4058263
SRX2047631	SRR4058264
SRX2047632	SRR4058265
SRX2047633	SRR4058266
SRX2047634	SRR4058267
SRX2047635	SRR4058268
SRX2047636	SRR4058269
SRX2047637	SRR4058270
SRX2047638	SRR4058271
SRX2047639	SRR4058272
SRX2047640	SRR4058273
SRX2047641	SRR4058274
SRX2047642	SRR4058275
SRX2047643	SRR4058276
SRX2047644	SRR4058277
SRX2047645	SRR4058278
SRX2047646	SRR4058279
SRX2047647	SRR4058280
SRX2047648	SRR4058281
SRX2047649	SRR4058282
SRX2047650	SRR4058283
SRX2047651	SRR4058284
SRX2047652	SRR4058285
SRX2047653	SRR4058286
SRX2047654	SRR4058287
SRX2047655	SRR4058288
SRX2047656	SRR4058289
SRX2047657	SRR4058290
SRX2047658	SRR4058291
SRX2047659	SRR4058292
SRX2047660	SRR4058293
SRX2047661	SRR4058294
SRX2047662	SRR4058295
SRX2047663	SRR4058296
SRX2047664	SRR4058297
SRX2047665	SRR4058298
SRX2047666	SRR4058299
SRX2047667	SRR4058300
SRX2047668	SRR4058301
SRX2047669	SRR4058302
SRX2047670	SRR4058303
SRX2047671	SRR4058304
SRX2047672	SRR4058305
SRX2047673	SRR4058306
SRX2047674	SRR4058307
SRX2047675	SRR4058308
SRX2047676	SRR4058309
SRX2047677	SRR4058310
SRX2047678	SRR4058311
SRX2047679	SRR4058312
SRX2047680	SRR4058313
SRX2047681	SRR4058314
SRX2047682	SRR4058315
SRX2047683	SRR4058316
SRX2047684	SRR4058317
SRX2047685	SRR4058318
SRX2047686	SRR4058319
SRX2047687	SRR4058320
SRX2047688	SRR4058321
SRX2047689	SRR4058322
SRX2047690	SRR4058323
SRX2047691	SRR4058324
SRX2047692	SRR4058325
SRX2047693	SRR4058326
SRX2047694	SRR4058327
SRX2047695	SRR4058328
SRX2047696	SRR4058329
SRX2047697	SRR4058330
SRX2047698	SRR4058331
SRX2047699	SRR4058332
SRX2047700	SRR4058333
SRX2047701	SRR4058334
SRX2047702	SRR4058335
SRX2047703	SRR4058336
SRX2047704	SRR4058337
SRX2047705	SRR4058338
SRX2047706	SRR4058339
SRX2047707	SRR4058340
SRX2047708	SRR4058341
SRX2047709	SRR4058342
SRX2047710	SRR4058343
SRX2047711	SRR4058344
SRX2047712	SRR4058345
SRX2047713	SRR4058346
SRX2047714	SRR4058347
SRX2047715	SRR4058348
SRX2047716	SRR4058349
SRX2047717	SRR4058350
SRX2047718	SRR4058351
SRX2047719	SRR4058352
SRX2047720	SRR4058353
SRX2047721	SRR4058354
SRX2047722	SRR4058355
SRX2047723	SRR4058356
SRX2047724	SRR4058357
SRX2047725	SRR4058358
SRX2047726	SRR4058359
SRX2047727	SRR4058360
SRX2047728	SRR4058361
SRX2047729	SRR4058362
SRX2047730	SRR4058363
SRX2047731	SRR4058364
SRX2047732	SRR4058365
SRX2047733	SRR4058366
SRX2047734	SRR4058367
SRX2047735	SRR4058368
SRX2047736	SRR4058369
SRX2047737	SRR4058370
SRX2047738	SRR4058371
SRX2047739	SRR4058372
SRX2047740	SRR4058373
SRX2047741	SRR4058374
SRX2047742	SRR4058375
SRX2047743	SRR4058376
SRX2047744	SRR4058377
SRX2047745	SRR4058378
SRX2047746	SRR4058379
SRX2047747	SRR4058380
SRX2047748	SRR4058381
SRX2047749	SRR4058382
SRX2047750	SRR4058383
SRX2047751	SRR4058384
SRX2047752	SRR4058385
SRX2047753	SRR4058386
SRX2047754	SRR4058387
SRX2047755	SRR4058388
SRX2047756	SRR4058389
SRX2047757	SRR4058390
SRX2047758	SRR4058391
SRX2047759	SRR4058392
SRX2047760	SRR4058393
SRX2047761	SRR4058394
SRX2047762	SRR4058395
SRX2047763	SRR4058396
SRX2047764	SRR4058397
SRX2047765	SRR4058398
SRX2047766	SRR4058399
SRX2047767	SRR4058400
SRX2047768	SRR4058401
SRX2047769	SRR4058402
SRX2047770	SRR4058403
SRX2047771	SRR4058404
SRX2047772	SRR4058405
SRX2047773	SRR4058406
SRX2047774	SRR4058407
SRX2047775	SRR4058408
SRX2047776	SRR4058409
SRX2047777	SRR4058410
SRX2047778	SRR4058411
SRX2047779	SRR4058412
SRX2047780	SRR4058413
SRX2047781	SRR4058414
SRX2047782	SRR4058415
SRX2047783	SRR4058416
SRX2047784	SRR4058417
SRX2047785	SRR4058418
SRX2047786	SRR4058419
SRX2047787	SRR4058420
SRX2047788	SRR4058421
SRX2047789	SRR4058422
SRX2047790	SRR4058423
SRX2047791	SRR4058424
SRX2047792	SRR4058425
SRX2047793	SRR4058426
SRX2047794	SRR4058427
SRX2047795	SRR4058428
SRX2047796	SRR4058429
SRX2047797	SRR4058430
SRX2047798	SRR4058431
SRX2047799	SRR4058432
SRX2047800	SRR4058433
SRX2047801	SRR4058434
SRX2047802	SRR4058435
SRX2047803	SRR4058436
SRX2047804	SRR4058437
SRX2047805	SRR4058438
SRX2047806	SRR4058439
SRX2047807	SRR4058440
SRX2047808	SRR4058441
SRX2047809	SRR4058442
SRX2047810	SRR4058443
SRX2047811	SRR4058444
SRX2047812	SRR4058445
SRX2047813	SRR4058446
SRX2047814	SRR4058447
SRX2047815	SRR4058448
SRX2047816	SRR4058449
SRX2047817	SRR4058450
SRX2047818	SRR4058451
SRX2047819	SRR4058452
SRX2047820	SRR4058453
SRX2047821	SRR4058454
SRX2047822	SRR4058455
SRX2047823	SRR4058456
SRX2047824	SRR4058457
SRX2047825	SRR4058458
SRX2047826	SRR4058459
SRX2047827	SRR4058460
SRX2047828	SRR4058461
SRX2047829	SRR4058462
SRX2047830	SRR4058463
SRX2047831	SRR4058464
SRX2047832	SRR4058465
SRX2047833	SRR4058466
SRX2047834	SRR4058467
SRX2047835	SRR4058468
SRX2047836	SRR4058469
SRX2047837	SRR4058470
SRX2047838	SRR4058471
SRX2047839	SRR4058472
SRX2047840	SRR4058473
SRX2047841	SRR4058474
SRX2047842	SRR4058475
SRX2047843	SRR4058476
SRX2047844	SRR4058477
SRX2047845	SRR4058478
SRX2047846	SRR4058479
SRX2047847	SRR4058480
SRX2047848	SRR4058481
SRX2047849	SRR4058482
SRX2047850	SRR4058483
SRX2047851	SRR4058484
SRX2047852	SRR4058485
SRX2047853	SRR4058486
SRX2047854	SRR4058487
SRX2047855	SRR4058488
SRX2047856	SRR4058489
SRX2047857	SRR4058490
SRX2047858	SRR4058491
SRX2047859	SRR4058492
SRX2047860	SRR4058493
SRX2047861	SRR4058494
SRX2047862	SRR4058495
SRX2047863	SRR4058496
SRX2047864	SRR4058497
SRX2047865	SRR4058498
SRX2047866	SRR4058499
SRX2047867	SRR4058500
SRX2047868	SRR4058501
SRX2047869	SRR4058502
SRX2047870	SRR4058503
SRX2047871	SRR4058504
SRX2047872	SRR4058505
SRX2047873	SRR4058506
SRX2047874	SRR4058507
SRX2047875	SRR4058508
SRX2047876	SRR4058509
SRX2047877	SRR4058510
SRX2047878	SRR4058511
SRX2047879	SRR4058512
SRX2047880	SRR4058513
SRX2047881	SRR4058514
SRX2047882	SRR4058515
SRX2047883	SRR4058516
SRX2047884	SRR4058517
SRX2047885	SRR4058518
SRX2047886	SRR4058519
SRX2047887	SRR4058520
SRX2047888	SRR4058521
SRX2047889	SRR4058522
SRX2047890	SRR4058523
SRX2047891	SRR4058524
SRX2047892	SRR4058525
SRX2047893	SRR4058526
SRX2047894	SRR4058527
SRX2047895	SRR4058528
SRX2047896	SRR4058529
SRX2047897	SRR4058530
SRX2047898	SRR4058531
SRX2047899	SRR4058532
SRX2047900	SRR4058533
SRX2047901	SRR4058534
SRX2047902	SRR4058535
SRX2047903	SRR4058536
SRX2047904	SRR4058537
SRX2047905	SRR4058538
SRX2047906	SRR4058539
SRX2047907	SRR4058540
SRX2047908	SRR4058541
SRX2047909	SRR4058542
SRX2047910	SRR4058543
SRX2047911	SRR4058544
SRX2047912	SRR4058545
SRX2047913	SRR4058546
SRX2047914	SRR4058547
SRX2047915	SRR4058548
SRX2047916	SRR4058549
SRX2047917	SRR4058550
SRX2047918	SRR4058551
SRX2047919	SRR4058552
SRX2047920	SRR4058553
SRX2047921	SRR4058554
SRX2047922	SRR4058555
SRX2047923	SRR4058556
SRX2047924	SRR4058557
SRX2047925	SRR4058558
SRX2047926	SRR4058559
SRX2047927	SRR4058560
SRX2047928	SRR4058561
SRX2047929	SRR4058562
SRX2047930	SRR4058563
SRX2047931	SRR4058564
SRX2047932	SRR4058565
SRX2047933	SRR4058566
SRX2047934	SRR4058567
SRX2047935	SRR4058568
SRX2047936	SRR4058569
SRX2047937	SRR4058570
SRX2047938	SRR4058571
SRX2047939	SRR4058572
SRX2047940	SRR4058573
SRX2047941	SRR4058574
SRX2047942	SRR4058575
SRX2047943	SRR4058576
SRX2047944	SRR4058577
SRX2047945	SRR4058578
SRX2047946	SRR4058579
SRX2047947	SRR4058580
SRX2047948	SRR4058581
SRX2047949	SRR4058582
SRX2047950	SRR4058583
SRX2047951	SRR4058584
SRX2047952	SRR4058585
SRX2047953	SRR4058586
SRX2047954	SRR4058587
SRX2047955	SRR4058588
SRX2047956	SRR4058589
SRX2047957	SRR4058590
SRX2047958	SRR4058591
SRX2047959	SRR4058592
SRX2047960	SRR4058593
SRX2047961	SRR4058594
SRX2047962	SRR4058595
SRX2047963	SRR4058596
SRX2047964	SRR4058597
SRX2047965	SRR4058598
SRX2047966	SRR4058599
SRX2047967	SRR4058600
SRX2047968	SRR4058601
SRX2047969	SRR4058602
SRX2047970	SRR4058603
SRX2047971	SRR4058604
SRX2047972	SRR4058605
SRX2047973	SRR4058606
SRX2047974	SRR4058607
SRX2047975	SRR4058608
SRX2047976	SRR4058609
SRX2047977	SRR4058610
SRX2047978	SRR4058611
SRX2047979	SRR4058612
SRX2047980	SRR4058613
SRX2047981	SRR4058614
SRX2047982	SRR4058615
SRX2047983	SRR4058616
SRX2047984	SRR4058617
SRX2047985	SRR4058618
SRX2047986	SRR4058619
SRX2047987	SRR4058620
SRX2047988	SRR4058621
SRX2047989	SRR4058622
SRX2047990	SRR4058623
SRX2047991	SRR4058624
SRX2047992	SRR4058625
SRX2047993	SRR4058626
SRX2047994	SRR4058627
SRX2047995	SRR4058628
SRX2047996	SRR4058629
SRX2047997	SRR4058630
SRX2047998	SRR4058631
SRX2047999	SRR4058632
SRX2048000	SRR4058633
SRX2048001	SRR4058634
SRX2048002	SRR4058635
SRX2048003	SRR4058636
SRX2048004	SRR4058637
SRX2048005	SRR4058638
SRX2048006	SRR4058639
SRX2048007	SRR4058640
SRX2048008	SRR4058641
SRX2048009	SRR4058642
SRX2048010	SRR4058643
SRX2048011	SRR4058644
SRX2048012	SRR4058645
SRX2048013	SRR4058646
SRX2048014	SRR4058647
SRX2048015	SRR4058648
SRX2048016	SRR4058649
SRX2048017	SRR4058650
SRX2048018	SRR4058651
SRX2048019	SRR4058652
SRX2048020	SRR4058653
SRX2048021	SRR4058654
SRX2048022	SRR4058655
SRX2048023	SRR4058656
SRX2048024	SRR4058657
SRX2048025	SRR4058658
SRX2048026	SRR4058659
SRX2048027	SRR4058660
SRX2048028	SRR4058661
SRX2048029	SRR4058662
SRX2048030	SRR4058663
SRX2048031	SRR4058664
SRX2048032	SRR4058665
SRX2048033	SRR4058666
SRX2048034	SRR4058667
SRX2048035	SRR4058668
SRX2048036	SRR4058669
SRX2048037	SRR4058670
SRX2048038	SRR4058671
SRX2048039	SRR4058672
SRX2048040	SRR4058673
SRX2048041	SRR4058674
SRX2048042	SRR4058675
SRX2048043	SRR4058676
SRX2048044	SRR4058677
SRX2048045	SRR4058678
SRX2048046	SRR4058679
SRX2048047	SRR4058680
SRX2048048	SRR4058681
SRX2048049	SRR4058682
SRX2048050	SRR4058683
SRX2048051	SRR4058684
SRX2048052	SRR4058685
SRX2048053	SRR4058686
SRX2048054	SRR4058687
SRX2048055	SRR4058688
SRX2048056	SRR4058689
SRX2048057	SRR4058690
SRX2048058	SRR4058691
SRX2048059	SRR4058692
SRX2048060	SRR4058693
SRX2048061	SRR4058694
SRX2048062	SRR4058695
SRX2048063	SRR4058696
SRX2048064	SRR4058697
SRX2048065	SRR4058698
SRX2048066	SRR4058699
SRX2048067	SRR4058700
SRX2048068	SRR4058701
SRX2048069	SRR4058702
SRX2048070	SRR4058703
SRX2048071	SRR4058704
SRX2048072	SRR4058705
SRX2048073	SRR4058706
SRX2048074	SRR4058707
SRX2048075	SRR4058708
SRX2048076	SRR4058709
SRX2048077	SRR4058710
SRX2048078	SRR4058711
SRX2048079	SRR4058712
SRX2048080	SRR4058713
SRX2048081	SRR4058714
SRX2048082	SRR4058715
SRX2048083	SRR4058716
SRX2048084	SRR4058717
SRX2048085	SRR4058718
SRX2048086	SRR4058719
SRX2048087	SRR4058720
SRX2048088	SRR4058721
SRX2048089	SRR4058722
SRX2048090	SRR4058723
SRX2048091	SRR4058724
SRX2048092	SRR4058725
SRX2048093	SRR4058726
SRX2048094	SRR4058727
SRX2048095	SRR4058728
SRX2048096	SRR4058729
SRX2048097	SRR4058730
SRX2048098	SRR4058731
SRX2048099	SRR4058732
SRX2048100	SRR4058733
SRX2048101	SRR4058734
SRX2048102	SRR4058735
SRX2048103	SRR4058736
SRX2048104	SRR4058737
SRX2048105	SRR4058738
SRX2048106	SRR4058739
SRX2048107	SRR4058740
SRX2048108	SRR4058741
SRX2048109	SRR4058742
SRX2048110	SRR4058743
SRX2048111	SRR4058744
SRX2048112	SRR4058745
SRX2048113	SRR4058746
SRX2048114	SRR4058747
SRX2048115	SRR4058748
SRX2048116	SRR4058749
SRX2048117	SRR4058750
SRX2048118	SRR4058751
SRX2048119	SRR4058752
SRX2048120	SRR4058753
SRX2048121	SRR4058754
SRX2048122	SRR4058755
SRX2048123	SRR4058756
SRX2048124	SRR4058757
SRX2048125	SRR4058758
SRX2048126	SRR4058759
SRX2048127	SRR4058760
SRX2048128	SRR4058761
SRX2048129	SRR4058762
SRX2048130	SRR4058763
SRX2048131	SRR4058764
SRX2048132	SRR4058765
SRX2048133	SRR4058766
SRX2048134	SRR4058767
SRX2048135	SRR4058768
SRX2048136	SRR4058769
SRX2048137	SRR4058770
SRX2048138	SRR4058771
SRX2048139	SRR4058772
SRX2048140	SRR4058773
SRX2048141	SRR4058774
SRX2048142	SRR4058775
SRX2048143	SRR4058776
SRX2048144	SRR4058777
SRX2048145	SRR4058778
SRX2048146	SRR4058779
SRX2048147	SRR4058780
SRX2048148	SRR4058781
SRX2048149	SRR4058782
SRX2048150	SRR4058783
SRX2048151	SRR4058784
SRX2048152	SRR4058785
SRX2048153	SRR4058786
SRX2048154	SRR4058787
SRX2048155	SRR4058788
SRX2048156	SRR4058789
SRX2048157	SRR4058790
SRX2048158	SRR4058791
SRX2048159	SRR4058792
SRX2048160	SRR4058793
SRX2048161	SRR4058794
SRX2048162	SRR4058795
SRX2048163	SRR4058796
SRX2048164	SRR4058797
SRX2048165	SRR4058798
SRX2048166	SRR4058799
SRX2048167	SRR4058800
SRX2048168	SRR4058801
SRX2048169	SRR4058802
SRX2048170	SRR4058803
SRX2048171	SRR4058804
SRX2048172	SRR4058805
SRX2048173	SRR4058806
SRX2048174	SRR4058807
SRX2048175	SRR4058808
SRX2048176	SRR4058809
SRX2048177	SRR4058810
SRX2048178	SRR4058811
SRX2048179	SRR4058812
SRX2048180	SRR4058813
SRX2048181	SRR4058814
SRX2048182	SRR4058815
SRX2048183	SRR4058816
SRX2048184	SRR4058817
SRX2048185	SRR4058818
SRX2048186	SRR4058819
SRX2048187	SRR4058820
SRX2048188	SRR4058821
SRX2048189	SRR4058822
SRX2048190	SRR4058823
SRX2048191	SRR4058824
SRX2048192	SRR4058825
SRX2048193	SRR4058826
SRX2048194	SRR4058827
SRX2048195	SRR4058828
SRX2048196	SRR4058829
SRX2048197	SRR4058830
SRX2048198	SRR4058831
SRX2048199	SRR4058832
SRX2048200	SRR4058833
SRX2048201	SRR4058834
SRX2048202	SRR4058835
SRX2048203	SRR4058836
SRX2048204	SRR4058837
SRX2048205	SRR4058838
SRX2048206	SRR4058839
SRX2048207	SRR4058840
SRX2048208	SRR4058841
SRX2048209	SRR4058842
SRX2048210	SRR4058843
SRX2048211	SRR4058844
SRX2048212	SRR4058845
SRX2048213	SRR4058846
SRX2048214	SRR4058847
SRX2048215	SRR4058848
SRX2048216	SRR4058849
SRX2048217	SRR4058850
SRX2048218	SRR4058851
SRX2048219	SRR4058852
SRX2048220	SRR4058853
SRX2048221	SRR4058854
SRX2048222	SRR4058855
SRX2048223	SRR4058856
SRX2048224	SRR4058857
SRX2048225	SRR4058858
SRX2048226	SRR4058859
SRX2048227	SRR4058860
SRX2048228	SRR4058861
SRX2048229	SRR4058862
SRX2048230	SRR4058863
SRX2048231	SRR4058864
SRX2048232	SRR4058865
SRX2048233	SRR4058866
SRX2048234	SRR4058867
SRX2048235	SRR4058868
SRX2048236	SRR4058869
SRX2048237	SRR4058870
SRX2048238	SRR4058871
SRX2048239	SRR4058872
SRX2048240	SRR4058873
SRX2048241	SRR4058874
SRX2048242	SRR4058875
SRX2048243	SRR4058876
SRX2048244	SRR4058877
SRX2048245	SRR4058878
SRX2048246	SRR4058879
SRX2048247	SRR4058880
SRX2048248	SRR4058881
SRX2048249	SRR4058882
SRX2048250	SRR4058883
SRX2048251	SRR4058884
SRX2048252	SRR4058885
SRX2048253	SRR4058886
SRX2048254	SRR4058887
SRX2048255	SRR4058888
SRX2048256	SRR4058889
SRX2048257	SRR4058890
SRX2048258	SRR4058891
SRX2048259	SRR4058892
SRX2048260	SRR4058893
SRX2048261	SRR4058894
SRX2048262	SRR4058895
SRX2048263	SRR4058896
SRX2048264	SRR4058897
SRX2048265	SRR4058898
SRX2048266	SRR4058899
SRX2048267	SRR4058900
SRX2048268	SRR4058901
SRX2048269	SRR4058902
SRX2048270	SRR4058903
SRX2048271	SRR4058904
SRX2048272	SRR4058905
SRX2048273	SRR4058906
SRX2048274	SRR4058907
SRX2048275	SRR4058908
SRX2048276	SRR4058909
SRX2048277	SRR4058910
SRX2048278	SRR4058911
SRX2048279	SRR4058912
SRX2048280	SRR4058913
SRX2048281	SRR4058914
SRX2048282	SRR4058915
SRX2048283	SRR4058916
SRX2048284	SRR4058917
SRX2048285	SRR4058918
SRX2048286	SRR4058919
SRX2048287	SRR4058920
SRX2048288	SRR4058921
SRX2048289	SRR4058922
SRX2048290	SRR4058923
SRX2048291	SRR4058924
SRX2048292	SRR4058925
SRX2048293	SRR4058926
SRX2048294	SRR4058927
SRX2048295	SRR4058928
SRX2048296	SRR4058929
SRX2048297	SRR4058930
SRX2048298	SRR4058931
SRX2048299	SRR4058932
SRX2048300	SRR4058933
SRX2048301	SRR4058934
SRX2048302	SRR4058935
SRX2048303	SRR4058936
SRX2048304	SRR4058937
SRX2048305	SRR4058938
SRX2048306	SRR4058939
SRX2048307	SRR4058940
SRX2048308	SRR4058941
SRX2048309	SRR4058942
SRX2048310	SRR4058943
SRX2048311	SRR4058944
SRX2048312	SRR4058945
SRX2048313	SRR4058946
SRX2048314	SRR4058947
SRX2048315	SRR4058948
SRX2048316	SRR4058949
SRX2048317	SRR4058950
SRX2048318	SRR4058951
SRX2048319	SRR4058952
SRX2048320	SRR4058953
SRX2048321	SRR4058954
SRX2048322	SRR4058955
SRX2048323	SRR4058956
SRX2048324	SRR4058957
SRX2048325	SRR4058958
SRX2048326	SRR4058959
SRX2048327	SRR4058960
SRX2048328	SRR4058961
SRX2048329	SRR4058962
SRX2048330	SRR4058963
SRX2048331	SRR4058964
SRX2048332	SRR4058965
SRX2048333	SRR4058966
SRX2048334	SRR4058967
SRX2048335	SRR4058968
SRX2048336	SRR4058969
SRX2048337	SRR4058970
SRX2048338	SRR4058971
SRX2048339	SRR4058972
SRX2048340	SRR4058973
SRX2048341	SRR4058974
SRX2048342	SRR4058975
SRX2048343	SRR4058976
SRX2048344	SRR4058977
SRX2048345	SRR4058978
SRX2048346	SRR4058979
SRX2048347	SRR4058980
SRX2048348	SRR4058981
SRX2048349	SRR4058982
SRX2048350	SRR4058983
SRX2048351	SRR4058984
SRX2048352	SRR4058985
SRX2048353	SRR4058986
SRX2048354	SRR4058987
SRX2048355	SRR4058988
SRX2048356	SRR4058989
SRX2048357	SRR4058990
SRX2048358	SRR4058991
SRX2048359	SRR4058992
SRX2048360	SRR4058993
SRX2048361	SRR4058994
SRX2048362	SRR4058995
SRX2048363	SRR4058996
SRX2048364	SRR4058997
SRX2048365	SRR4058998
SRX2048366	SRR4058999
SRX2048367	SRR4059000
SRX2048368	SRR4059001
SRX2048369	SRR4059002
SRX2048370	SRR4059003
SRX2048371	SRR4059004
SRX2048372	SRR4059005
SRX2048373	SRR4059006
SRX2048374	SRR4059007
SRX2048375	SRR4059008
SRX2048376	SRR4059009
SRX2048377	SRR4059010
SRX2048378	SRR4059011
SRX2048379	SRR4059012
SRX2048380	SRR4059013
SRX2048381	SRR4059014
SRX2048382	SRR4059015
SRX2048383	SRR4059016
SRX2048384	SRR4059017
SRX2048385	SRR4059018
SRX2048386	SRR4059019
SRX2048387	SRR4059020
SRX2048388	SRR4059021
SRX2048389	SRR4059022
SRX2048390	SRR4059023
SRX2048391	SRR4059024
SRX2048392	SRR4059025
SRX2048393	SRR4059026
SRX2048394	SRR4059027
SRX2048395	SRR4059028
SRX2048396	SRR4059029
SRX2048397	SRR4059030
SRX2048398	SRR4059031
SRX2048399	SRR4059032
SRX2048400	SRR4059033
SRX2048401	SRR4059034
SRX2048402	SRR4059035
SRX2048403	SRR4059036
SRX2048404	SRR4059037
SRX2048405	SRR4059038
SRX2048406	SRR4059039
SRX2048407	SRR4059040
SRX2048408	SRR4059041
SRX2048409	SRR4059042
SRX2048410	SRR4059043
SRX2048411	SRR4059044
SRX2048412	SRR4059045
SRX2048413	SRR4059046
SRX2048414	SRR4059047
SRX2048415	SRR4059048
SRX2048416	SRR4059049
SRX2048417	SRR4059050
SRX2048418	SRR4059051
SRX2048419	SRR4059052
SRX2048420	SRR4059053
SRX2048421	SRR4059054
SRX2048422	SRR4059055
SRX2048423	SRR4059056
SRX2048424	SRR4059057
SRX2048425	SRR4059058
SRX2048426	SRR4059059
SRX2048427	SRR4059060
SRX2048428	SRR4059061
SRX2048429	SRR4059062
