Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[sex]	Characteristics[organism part]	Comment[BioSD_SAMPLE]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[Center]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[individual]
ERS639373	House mouse	NCBI Taxonomy	10127	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_38-sc-2208310	ERS639373	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749005_ERX945851	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945851	sequencing assay	ERX945851	ERR866223_2	SC	ERR866223	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866223/ERR866223_2.fastq.gz	POMC_GFP_I_38
ERS639373	House mouse	NCBI Taxonomy	10127	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_38-sc-2208310	ERS639373	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749005_ERX945947	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945947	sequencing assay	ERX945947	ERR866319_1	SC	ERR866319	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866319/ERR866319_1.fastq.gz	POMC_GFP_I_38
ERS639373	House mouse	NCBI Taxonomy	10127	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_38-sc-2208310	ERS639373	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749005_ERX945947	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945947	sequencing assay	ERX945947	ERR866319_2	SC	ERR866319	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866319/ERR866319_2.fastq.gz	POMC_GFP_I_38
ERS639374	House mouse	NCBI Taxonomy	10128	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_39-sc-2208311	ERS639374	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749006_ERX945852	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945852	sequencing assay	ERX945852	ERR866224_1	SC	ERR866224	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866224/ERR866224_1.fastq.gz	POMC_GFP_I_39
ERS639374	House mouse	NCBI Taxonomy	10128	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_39-sc-2208311	ERS639374	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749006_ERX945852	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945852	sequencing assay	ERX945852	ERR866224_2	SC	ERR866224	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866224/ERR866224_2.fastq.gz	POMC_GFP_I_39
ERS639374	House mouse	NCBI Taxonomy	10128	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_39-sc-2208311	ERS639374	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749006_ERX945948	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945948	sequencing assay	ERX945948	ERR866320_1	SC	ERR866320	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866320/ERR866320_1.fastq.gz	POMC_GFP_I_39
ERS639374	House mouse	NCBI Taxonomy	10128	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_39-sc-2208311	ERS639374	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749006_ERX945948	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945948	sequencing assay	ERX945948	ERR866320_2	SC	ERR866320	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866320/ERR866320_2.fastq.gz	POMC_GFP_I_39
ERS639375	House mouse	NCBI Taxonomy	10129	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_40-sc-2208312	ERS639375	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749007_ERX945853	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945853	sequencing assay	ERX945853	ERR866225_1	SC	ERR866225	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866225/ERR866225_1.fastq.gz	POMC_GFP_I_40
ERS639375	House mouse	NCBI Taxonomy	10129	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_40-sc-2208312	ERS639375	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749007_ERX945853	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945853	sequencing assay	ERX945853	ERR866225_2	SC	ERR866225	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866225/ERR866225_2.fastq.gz	POMC_GFP_I_40
ERS639375	House mouse	NCBI Taxonomy	10129	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_40-sc-2208312	ERS639375	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749007_ERX945949	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945949	sequencing assay	ERX945949	ERR866321_1	SC	ERR866321	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866321/ERR866321_1.fastq.gz	POMC_GFP_I_40
ERS639375	House mouse	NCBI Taxonomy	10129	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_40-sc-2208312	ERS639375	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749007_ERX945949	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945949	sequencing assay	ERX945949	ERR866321_2	SC	ERR866321	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866321/ERR866321_2.fastq.gz	POMC_GFP_I_40
ERS639376	House mouse	NCBI Taxonomy	10130	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_41-sc-2208313	ERS639376	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749008_ERX945854	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945854	sequencing assay	ERX945854	ERR866226_1	SC	ERR866226	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866226/ERR866226_1.fastq.gz	POMC_GFP_I_41
ERS639376	House mouse	NCBI Taxonomy	10130	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_41-sc-2208313	ERS639376	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749008_ERX945854	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945854	sequencing assay	ERX945854	ERR866226_2	SC	ERR866226	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866226/ERR866226_2.fastq.gz	POMC_GFP_I_41
ERS639376	House mouse	NCBI Taxonomy	10130	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_41-sc-2208313	ERS639376	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749008_ERX945950	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945950	sequencing assay	ERX945950	ERR866322_1	SC	ERR866322	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866322/ERR866322_1.fastq.gz	POMC_GFP_I_41
ERS639376	House mouse	NCBI Taxonomy	10130	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_41-sc-2208313	ERS639376	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749008_ERX945950	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945950	sequencing assay	ERX945950	ERR866322_2	SC	ERR866322	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866322/ERR866322_2.fastq.gz	POMC_GFP_I_41
ERS639377	House mouse	NCBI Taxonomy	10131	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_42-sc-2208314	ERS639377	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749009_ERX945855	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945855	sequencing assay	ERX945855	ERR866227_1	SC	ERR866227	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866227/ERR866227_1.fastq.gz	POMC_GFP_I_42
ERS639377	House mouse	NCBI Taxonomy	10131	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_42-sc-2208314	ERS639377	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749009_ERX945855	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945855	sequencing assay	ERX945855	ERR866227_2	SC	ERR866227	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866227/ERR866227_2.fastq.gz	POMC_GFP_I_42
ERS639377	House mouse	NCBI Taxonomy	10131	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_42-sc-2208314	ERS639377	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749009_ERX945951	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945951	sequencing assay	ERX945951	ERR866323_1	SC	ERR866323	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866323/ERR866323_1.fastq.gz	POMC_GFP_I_42
ERS639377	House mouse	NCBI Taxonomy	10131	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_42-sc-2208314	ERS639377	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749009_ERX945951	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945951	sequencing assay	ERX945951	ERR866323_2	SC	ERR866323	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866323/ERR866323_2.fastq.gz	POMC_GFP_I_42
ERS639378	House mouse	NCBI Taxonomy	10132	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_43-sc-2208315	ERS639378	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749010_ERX945856	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945856	sequencing assay	ERX945856	ERR866228_1	SC	ERR866228	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866228/ERR866228_1.fastq.gz	POMC_GFP_I_43
ERS639378	House mouse	NCBI Taxonomy	10132	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_43-sc-2208315	ERS639378	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749010_ERX945856	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945856	sequencing assay	ERX945856	ERR866228_2	SC	ERR866228	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866228/ERR866228_2.fastq.gz	POMC_GFP_I_43
ERS639378	House mouse	NCBI Taxonomy	10132	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_43-sc-2208315	ERS639378	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749010_ERX945952	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945952	sequencing assay	ERX945952	ERR866324_1	SC	ERR866324	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866324/ERR866324_1.fastq.gz	POMC_GFP_I_43
ERS639378	House mouse	NCBI Taxonomy	10132	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_43-sc-2208315	ERS639378	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749010_ERX945952	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945952	sequencing assay	ERX945952	ERR866324_2	SC	ERR866324	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866324/ERR866324_2.fastq.gz	POMC_GFP_I_43
ERS639379	House mouse	NCBI Taxonomy	10133	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_44-sc-2208316	ERS639379	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749011_ERX945857	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945857	sequencing assay	ERX945857	ERR866229_1	SC	ERR866229	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866229/ERR866229_1.fastq.gz	POMC_GFP_I_44
ERS639379	House mouse	NCBI Taxonomy	10133	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_44-sc-2208316	ERS639379	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749011_ERX945857	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945857	sequencing assay	ERX945857	ERR866229_2	SC	ERR866229	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866229/ERR866229_2.fastq.gz	POMC_GFP_I_44
ERS639379	House mouse	NCBI Taxonomy	10133	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_44-sc-2208316	ERS639379	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749011_ERX945953	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945953	sequencing assay	ERX945953	ERR866325_1	SC	ERR866325	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866325/ERR866325_1.fastq.gz	POMC_GFP_I_44
ERS639379	House mouse	NCBI Taxonomy	10133	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_44-sc-2208316	ERS639379	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749011_ERX945953	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945953	sequencing assay	ERX945953	ERR866325_2	SC	ERR866325	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866325/ERR866325_2.fastq.gz	POMC_GFP_I_44
ERS639380	House mouse	NCBI Taxonomy	10134	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_45-sc-2208317	ERS639380	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749012_ERX945858	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945858	sequencing assay	ERX945858	ERR866230_1	SC	ERR866230	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866230/ERR866230_1.fastq.gz	POMC_GFP_I_45
ERS639380	House mouse	NCBI Taxonomy	10134	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_45-sc-2208317	ERS639380	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749012_ERX945858	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945858	sequencing assay	ERX945858	ERR866230_2	SC	ERR866230	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866230/ERR866230_2.fastq.gz	POMC_GFP_I_45
ERS639380	House mouse	NCBI Taxonomy	10134	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_45-sc-2208317	ERS639380	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749012_ERX945954	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945954	sequencing assay	ERX945954	ERR866326_1	SC	ERR866326	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866326/ERR866326_1.fastq.gz	POMC_GFP_I_45
ERS639380	House mouse	NCBI Taxonomy	10134	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_45-sc-2208317	ERS639380	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749012_ERX945954	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945954	sequencing assay	ERX945954	ERR866326_2	SC	ERR866326	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866326/ERR866326_2.fastq.gz	POMC_GFP_I_45
ERS639381	House mouse	NCBI Taxonomy	10135	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_46-sc-2208318	ERS639381	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749013_ERX945859	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945859	sequencing assay	ERX945859	ERR866231_1	SC	ERR866231	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866231/ERR866231_1.fastq.gz	POMC_GFP_I_46
ERS639381	House mouse	NCBI Taxonomy	10135	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_46-sc-2208318	ERS639381	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749013_ERX945859	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945859	sequencing assay	ERX945859	ERR866231_2	SC	ERR866231	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866231/ERR866231_2.fastq.gz	POMC_GFP_I_46
ERS639381	House mouse	NCBI Taxonomy	10135	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_46-sc-2208318	ERS639381	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749013_ERX945955	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945955	sequencing assay	ERX945955	ERR866327_1	SC	ERR866327	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866327/ERR866327_1.fastq.gz	POMC_GFP_I_46
ERS639381	House mouse	NCBI Taxonomy	10135	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_46-sc-2208318	ERS639381	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749013_ERX945955	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945955	sequencing assay	ERX945955	ERR866327_2	SC	ERR866327	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866327/ERR866327_2.fastq.gz	POMC_GFP_I_46
ERS639382	House mouse	NCBI Taxonomy	10136	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_47-sc-2208319	ERS639382	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749014_ERX945860	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945860	sequencing assay	ERX945860	ERR866232_1	SC	ERR866232	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866232/ERR866232_1.fastq.gz	POMC_GFP_I_47
ERS639382	House mouse	NCBI Taxonomy	10136	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_47-sc-2208319	ERS639382	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749014_ERX945860	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945860	sequencing assay	ERX945860	ERR866232_2	SC	ERR866232	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866232/ERR866232_2.fastq.gz	POMC_GFP_I_47
ERS639382	House mouse	NCBI Taxonomy	10136	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_47-sc-2208319	ERS639382	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749014_ERX945956	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945956	sequencing assay	ERX945956	ERR866328_1	SC	ERR866328	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866328/ERR866328_1.fastq.gz	POMC_GFP_I_47
ERS639382	House mouse	NCBI Taxonomy	10136	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_47-sc-2208319	ERS639382	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749014_ERX945956	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945956	sequencing assay	ERX945956	ERR866328_2	SC	ERR866328	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866328/ERR866328_2.fastq.gz	POMC_GFP_I_47
ERS639383	House mouse	NCBI Taxonomy	10137	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_48-sc-2208320	ERS639383	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749015_ERX945861	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945861	sequencing assay	ERX945861	ERR866233_1	SC	ERR866233	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866233/ERR866233_1.fastq.gz	POMC_GFP_I_48
ERS639383	House mouse	NCBI Taxonomy	10137	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_48-sc-2208320	ERS639383	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749015_ERX945861	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945861	sequencing assay	ERX945861	ERR866233_2	SC	ERR866233	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866233/ERR866233_2.fastq.gz	POMC_GFP_I_48
ERS639383	House mouse	NCBI Taxonomy	10137	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_48-sc-2208320	ERS639383	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749015_ERX945957	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945957	sequencing assay	ERX945957	ERR866329_1	SC	ERR866329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866329/ERR866329_1.fastq.gz	POMC_GFP_I_48
ERS639383	House mouse	NCBI Taxonomy	10137	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_48-sc-2208320	ERS639383	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749015_ERX945957	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945957	sequencing assay	ERX945957	ERR866329_2	SC	ERR866329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866329/ERR866329_2.fastq.gz	POMC_GFP_I_48
ERS639384	House mouse	NCBI Taxonomy	10138	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_49-sc-2208321	ERS639384	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749016_ERX945862	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945862	sequencing assay	ERX945862	ERR866234_1	SC	ERR866234	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866234/ERR866234_1.fastq.gz	POMC_GFP_I_49
ERS639384	House mouse	NCBI Taxonomy	10138	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_49-sc-2208321	ERS639384	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749016_ERX945862	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945862	sequencing assay	ERX945862	ERR866234_2	SC	ERR866234	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866234/ERR866234_2.fastq.gz	POMC_GFP_I_49
ERS639384	House mouse	NCBI Taxonomy	10138	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_49-sc-2208321	ERS639384	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749016_ERX945958	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945958	sequencing assay	ERX945958	ERR866330_1	SC	ERR866330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866330/ERR866330_1.fastq.gz	POMC_GFP_I_49
ERS639384	House mouse	NCBI Taxonomy	10138	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_49-sc-2208321	ERS639384	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749016_ERX945958	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945958	sequencing assay	ERX945958	ERR866330_2	SC	ERR866330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866330/ERR866330_2.fastq.gz	POMC_GFP_I_49
ERS639385	House mouse	NCBI Taxonomy	10139	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_50-sc-2208322	ERS639385	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749017_ERX945863	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945863	sequencing assay	ERX945863	ERR866235_1	SC	ERR866235	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866235/ERR866235_1.fastq.gz	POMC_GFP_I_50
ERS639385	House mouse	NCBI Taxonomy	10139	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_50-sc-2208322	ERS639385	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749017_ERX945863	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945863	sequencing assay	ERX945863	ERR866235_2	SC	ERR866235	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866235/ERR866235_2.fastq.gz	POMC_GFP_I_50
ERS639385	House mouse	NCBI Taxonomy	10139	  	library from single neurons	male	hypothalamic neurons	  	POMC_GFP_I_50-sc-2208322	ERS639385	LIBRARY_CONSTRUCTION_PROTOCOL_1	12749017_ERX945959	PAIRED	cDNA	TRANSCRIPTOMIC	RNA-Seq	550	0	SEQUENCING_PROTOCOL_1	SC	ERX945959	sequencing assay	ERX945959	ERR866331_1	SC	ERR866331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866331/ERR866331_1.fastq.gz	POMC_GFP_I_50
